centroid_x,centroid_y,rainfall_value,biome_value,rhino_value,distance_to_road,distance_to_water_hole,distance_to_poaching_area,col_index,row_index
1759473.8758166605,-2154019.413791975,133,2,0.0,234.05771430068032,7342.144341359231,21899.87356428912,161,55
1759473.8758166605,-2153019.413791975,133,2,0.0,1230.4441225974367,7369.6862137515855,20980.3927603558,161,56
1759473.8758166605,-2152019.413791975,133,2,0.0,2226.693014648127,7531.099936195707,20060.91195642247,161,57
1759473.8758166605,-2151019.413791975,133,2,0.0,3222.2442509138177,7818.098081296614,19141.431152489145,161,58
1759473.8758166605,-2150019.413791975,133,2,0.0,4219.899790707303,8217.533022055986,18221.95034855582,161,59
1759473.8758166605,-2149019.413791975,133,2,0.0,4655.71003619733,8713.956640263217,17302.469544622494,161,60
1759473.8758166605,-2148019.413791975,133,2,0.0,4918.550153272705,9291.836830691454,16382.988740689168,161,61
1759473.8758166605,-2147019.413791975,133,2,0.0,5358.043978857336,9936.972529296889,15463.507936755845,161,62
1759473.8758166605,-2146019.413791975,133,2,0.0,5935.076659023011,10637.133749643644,14544.02713282252,161,63
1759473.8758166605,-2145019.413791975,133,2,0.0,6613.745883959418,11382.170520933809,13624.54632888919,161,64
1759473.8758166605,-2144019.413791975,133,2,0.0,7366.01210199254,12163.83973617794,12705.065524955866,161,65
1759473.8758166605,-2143019.413791975,133,2,0.0,8171.5747537308225,12975.522667207986,11785.584721022538,161,66
1759473.8758166605,-2142019.413791975,133,3,0.0,9016.159582933376,13811.928896683296,10866.103917089216,161,67
1759473.8758166605,-2141019.413791975,133,3,0.0,9889.774178111034,14668.829919487163,9946.623113155883,161,68
1759473.8758166605,-2140019.413791975,133,3,0.0,10785.366612366137,15542.836374569752,9027.14230922256,161,69
1759473.8758166605,-2139019.413791975,133,3,0.0,11697.89009318572,16431.21888133852,8107.661505289234,161,70
1759473.8758166605,-2138019.413791975,133,3,0.0,12623.673486801015,17331.766940686175,7188.180701355908,161,71
1759473.8758166605,-2137019.413791975,133,3,0.0,13560.001178852212,18242.678987639647,6268.699897422583,161,72
1759473.8758166605,-2136019.413791975,133,3,0.0,14504.8313206181,19162.477084288344,5349.219093489256,161,73
1759473.8758166605,-2135019.413791975,133,2,0.0,15456.604779468684,20089.94075067626,4429.738289555931,161,74
1759473.8758166605,-2134019.413791975,133,2,0.0,16414.113773755944,21024.055525171385,3510.257485622605,161,75
1759473.8758166605,-2133019.413791975,133,2,0.0,17376.410177217705,21963.97282108353,2590.7766816892786,161,76
1759473.8758166605,-2132019.413791975,133,2,1.0,18342.740534500983,22908.978446126817,1671.2958777559527,161,77
1759473.8758166605,-2131019.413791975,133,2,1.0,19312.499320003502,23858.46777990804,751.8150738226265,161,78
1759473.8758166605,-2130019.413791975,133,2,1.0,20285.194838952037,24811.92608736204,0.0,161,79
1759473.8758166605,-2129019.413791975,133,2,1.0,21260.424015606008,25768.912812234117,0.0,161,80
1759473.8758166605,-2128019.413791975,133,2,1.0,22237.853515851457,26729.048970816944,0.0,161,81
1759473.8758166605,-2127019.413791975,133,2,1.0,23217.20544470366,27692.00697392909,0.0,161,82
1759473.8758166605,-2126019.413791975,133,2,1.0,24198.24638957724,28657.502361579664,0.0,161,83
1759473.8758166605,-2125019.413791975,133,2,1.0,25180.778939496653,29625.287052849813,0.0,161,84
1759473.8758166605,-2124019.413791975,133,2,1.0,26164.635057055708,30595.14380295601,0.0,161,85
1759473.8758166605,-2123019.413791975,133,2,1.0,27149.67085137533,31566.881627480478,0.0,161,86
1759473.8758166605,-2122019.413791975,133,2,1.0,28135.762420932,32540.33200573053,0.0,161,87
1759473.8758166605,-2121019.413791975,133,2,0.0,29122.802520984133,33515.345715104566,0.0,161,88
1759473.8758166605,-2120019.413791975,133,2,0.0,30110.697872107685,34491.790179154006,0.0,161,89
1759473.8758166605,-2119019.413791975,133,2,0.0,31099.36697128192,35469.54723594018,0.0,161,90
1759473.8758166605,-2118019.413791975,133,2,0.0,32088.73829996392,36448.511251934535,0.0,161,91
1759473.8758166605,-2117019.413791975,133,2,0.0,33078.74884805472,37428.587521334615,0.0,161,92
1759473.8758166605,-2116019.413791975,133,2,0.0,34069.34289095978,38409.690902193055,0.0,161,93
1759473.8758166605,-2115019.413791975,133,2,0.0,35060.47097075141,39391.74464988596,0.0,161,94
1759473.8758166605,-2114019.413791975,133,2,0.0,36052.08904293914,40374.679415713326,0.0,161,95
1759473.8758166605,-2113019.413791975,133,2,0.0,37044.15775839859,41358.43238423614,0.0,161,96
1759473.8758166605,-2112019.413791975,133,2,0.0,38036.641856218506,42342.94652762417,0.0,161,97
1759473.8758166605,-2111019.413791975,133,2,0.0,39029.50964805149,43328.169959058345,0.0,161,98
1759473.8758166605,-2110019.413791975,133,2,0.0,40022.73257832921,44314.0553702869,0.0,161,99
1759473.8758166605,-2109019.413791975,133,2,0.0,41016.2848476744,45300.55954092245,0.0,161,100
1759473.8758166605,-2108019.413791975,133,2,0.0,42010.14308919544,46287.6429091012,0.0,161,101
1759473.8758166605,-2107019.413791975,133,2,0.0,43004.28608922354,47275.26919479437,0.0,161,102
1759473.8758166605,-2106019.413791975,133,2,0.0,43998.69454555323,48263.40506843752,0.0,161,103
1759473.8758166605,-2105019.413791975,133,2,0.0,44993.35085745455,49252.01985868079,0.0,161,104
1759473.8758166605,-2104019.413791975,133,2,0.0,45988.23894270269,50241.08529400708,0.0,161,105
1759473.8758166605,-2103019.413791975,133,2,0.0,46983.34407766466,51230.575273751325,0.0,161,106
1759473.8758166605,-2102019.413791975,133,2,0.0,47978.652757130825,52220.465664711446,0.0,161,107
1759473.8758166605,-2101019.413791975,133,2,0.0,48974.15257111089,53210.73412009192,0.0,161,108
1759473.8758166605,-2100019.413791975,133,2,0.0,49969.83209625142,54201.35991798472,0.0,161,109
1759473.8758166605,-2099019.413791975,133,2,0.0,50965.68079989385,55192.323816983175,0.0,161,110
1759473.8758166605,-2098019.413791975,133,2,0.0,51961.68895509248,56183.60792685474,0.0,161,111
1759473.8758166605,-2097019.4137919748,133,2,0.0,52957.84756516181,57175.1955924802,0.0,161,112
1759473.8758166605,-2096019.4137919748,133,2,0.0,53954.148296530686,58167.07128950344,854.3287444230237,161,113
1760473.8758166605,-2189019.413791975,133,2,38.0,652.0155251615349,12734.913723538366,54474.83660399061,162,20
1760473.8758166605,-2188019.413791975,133,2,45.0,347.9815029658776,13107.848356676794,53555.35580005728,162,21
1760473.8758166605,-2187019.413791975,133,2,53.0,1347.9785310932898,13544.495174693786,52635.87499612395,162,22
1760473.8758166605,-2186019.413791975,133,2,60.0,2106.551527887054,14038.910589250578,51716.39419219063,162,23
1760473.8758166605,-2185019.413791975,133,2,68.0,1271.2662596037876,14585.220996907818,50796.9133882573,162,24
1760473.8758166605,-2184019.413791975,133,2,74.0,435.980991320522,15177.82370843427,49877.43258432397,162,25
1760473.8758166605,-2183019.413791975,133,2,79.0,399.30427696274376,15811.5145865277,48957.95178039065,162,26
1760473.8758166605,-2182019.413791975,133,2,83.0,1234.5895452460095,16481.554978691995,48038.47097645733,162,27
1760473.8758166605,-2181019.413791975,133,2,85.0,2069.874813529276,16322.863056193522,47118.990172524,162,28
1760473.8758166605,-2180019.413791975,133,2,86.0,2905.160081812541,15853.34235190944,46199.50936859067,162,29
1760473.8758166605,-2179019.413791975,133,2,84.0,3740.445350095806,15434.411848283811,45280.02856465734,162,30
1760473.8758166605,-2178019.413791975,133,2,81.0,2885.2546981386186,15070.291121210694,44360.547760724025,162,31
1760473.8758166605,-2177019.413791975,133,2,77.0,1911.7126717162985,14765.035721380427,43441.066956790695,162,32
1760473.8758166605,-2176019.413791975,133,2,72.0,937.9126192462896,14522.35811530752,42521.586152857366,162,33
1760473.8758166605,-2175019.413791975,133,2,66.0,37.33713740218288,14345.43448644329,41602.10534892404,162,34
1760473.8758166605,-2174019.413791975,133,2,61.0,1012.5868940506552,14236.71647468034,40682.62454499072,162,35
1760473.8758166605,-2173019.413791975,133,2,55.0,684.3908493143493,14197.770999563025,39763.14374105739,162,36
1760473.8758166605,-2172019.413791975,133,3,50.0,314.7305616813632,14229.170978368027,38843.66293712406,162,37
1760473.8758166605,-2171019.413791975,133,3,45.0,1313.013338209404,14330.45400911043,37924.18213319074,162,38
1760473.8758166605,-2170019.413791975,133,3,40.0,2307.3777504715463,14500.155774433162,37004.70132925741,162,39
1760473.8758166605,-2169019.413791975,133,3,36.0,3288.586721298341,14735.912691734622,36085.22052532408,162,40
1760473.8758166605,-2168019.413791975,133,3,31.0,3187.6426006604065,15034.617661717364,35165.73972139076,162,41
1760473.8758166605,-2167019.413791975,133,3,27.0,2529.0885198874366,14729.811910296106,34246.25891745744,162,42
1760473.8758166605,-2166019.413791975,133,3,24.0,1761.0867315797902,13833.746790819465,33326.77811352411,162,43
1760473.8758166605,-2165019.413791975,133,3,20.0,866.8445423485118,12952.904756552278,32407.29730959078,162,44
1760473.8758166605,-2164019.413791975,133,3,16.0,148.5196940285664,12090.613424972342,31487.816505657454,162,45
1760473.8758166605,-2163019.413791975,133,3,13.0,48.927246113087534,11251.138802446989,30568.33570172413,162,46
1760473.8758166605,-2162019.413791975,133,3,10.0,619.971922016341,10439.986384652762,29648.854897790803,162,47
1760473.8758166605,-2161019.413791975,133,3,7.0,1277.6058875519038,9664.290303563,28729.374093857477,162,48
1760473.8758166605,-2160019.413791975,133,3,5.0,1960.1227866172885,8933.291578771436,27809.89328992415,162,49
1760473.8758166605,-2159019.413791975,133,2,4.0,2609.793497743323,8258.867343114034,26890.412485990822,162,50
1760473.8758166605,-2158019.413791975,133,2,2.0,3256.869884792214,7655.983356235975,25970.9316820575,162,51
1760473.8758166605,-2157019.413791975,133,2,1.0,2782.896413179776,7142.777646740033,25051.45087812417,162,52
1760473.8758166605,-2156019.413791975,133,2,1.0,1785.3166368727038,6739.767345433808,24131.970074190845,162,53
1760473.8758166605,-2155019.413791975,133,2,0.0,789.3433813804844,6467.584961203269,23212.489270257523,162,54
1760473.8758166605,-2154019.413791975,133,2,0.0,205.8751240758125,6343.094401803389,22293.008466324198,162,55
1760473.8758166605,-2153019.413791975,133,2,0.0,1205.7757207499428,6374.953956696181,21373.527662390872,162,56
1760473.8758166605,-2152019.413791975,133,2,0.0,2205.766445203766,6560.886320445059,20454.046858457543,162,57
1760473.8758166605,-2151019.413791975,133,2,0.0,3205.7629564307576,6888.42657430635,19534.566054524217,162,58
1760473.8758166605,-2150019.413791975,133,2,0.0,3601.671572557845,7338.638295311789,18615.08525059089,162,59
1760473.8758166605,-2149019.413791975,133,2,0.0,3672.674473143748,7890.551526301791,17695.604446657566,162,60
1760473.8758166605,-2148019.413791975,133,2,0.0,4000.62963229441,8524.435157183749,16776.123642724237,162,61
1760473.8758166605,-2147019.413791975,133,2,0.0,4530.070322180717,9223.4042581271,15856.642838790913,162,62
1760473.8758166605,-2146019.413791975,133,2,0.0,5199.811226670918,9973.784510838595,14937.162034857589,162,63
1760473.8758166605,-2145019.413791975,133,2,0.0,5962.76248580499,10764.830181124584,14017.68123092426,162,64
1760473.8758166605,-2144019.413791975,133,2,0.0,6787.564815987668,11588.216436892157,13098.200426990934,162,65
1760473.8758166605,-2143019.413791975,133,2,0.0,7654.249525612822,12437.521921510906,12178.71962305761,162,66
1760473.8758166605,-2142019.413791975,133,2,0.0,8550.089793063844,13307.78504890544,11259.238819124284,162,67
1760473.8758166605,-2141019.413791975,133,2,0.0,9466.8123007993,14195.151787412418,10339.758015190955,162,68
1760473.8758166605,-2140019.413791975,133,3,0.0,10398.895845601846,15096.606427521545,9420.277211257631,162,69
1760473.8758166605,-2139019.413791975,133,3,0.0,11342.554142554742,16009.769423301872,8500.796407324304,162,70
1760473.8758166605,-2138019.413791975,133,3,0.0,12295.122372139944,16932.746627381464,7581.315603390979,162,71
1760473.8758166605,-2137019.413791975,133,3,0.0,13254.679694923092,17864.016897296788,6661.834799457653,162,72
1760473.8758166605,-2136019.413791975,133,3,0.0,14219.811302690234,18802.348020040263,5742.353995524327,162,73
1760473.8758166605,-2135019.413791975,133,2,0.0,15189.454669382549,19746.733462183533,4822.873191591002,162,74
1760473.8758166605,-2134019.413791975,133,2,0.0,16162.797803051852,20696.34445466942,3903.392387657676,162,75
1760473.8758166605,-2133019.413791975,133,2,0.0,17139.210381212088,21650.493415766126,2983.91158372435,162,76
1760473.8758166605,-2132019.413791975,133,2,0.0,18118.196161885397,22608.605806328243,2064.4307797910237,162,77
1760473.8758166605,-2131019.413791975,133,2,0.0,19099.35946124029,23570.1982992453,1144.9499758576974,162,78
1760473.8758166605,-2130019.413791975,133,2,0.0,20082.381121241066,24534.86171197125,225.4691719243714,162,79
1760473.8758166605,-2129019.413791975,133,2,0.0,21067.00100080431,25502.24755948698,0.0,162,80
1760473.8758166605,-2128019.413791975,133,2,1.0,22053.005029632583,26472.057380286224,0.0,162,81
1760473.8758166605,-2127019.413791975,133,2,1.0,23040.215504767108,27444.03420244504,0.0,162,82
1760473.8758166605,-2126019.413791975,133,2,1.0,24028.48372609518,28417.95567356632,0.0,162,83
1760473.8758166605,-2125019.413791975,133,2,0.0,25017.684342167468,29393.62849368187,0.0,162,84
1760473.8758166605,-2124019.413791975,133,2,0.0,26007.71096258649,30370.883875587053,0.0,162,85
1760473.8758166605,-2123019.413791975,133,2,0.0,26998.47271944382,31349.57382077467,0.0,162,86
1760473.8758166605,-2122019.413791975,133,2,0.0,27989.89154769383,32329.568046975317,0.0,162,87
1760473.8758166605,-2121019.413791975,133,2,0.0,28981.90001571279,33310.75143949494,0.0,162,88
1760473.8758166605,-2120019.413791975,133,2,0.0,29974.439580914324,34293.02192609484,0.0,162,89
1760473.8758166605,-2119019.413791975,133,2,0.0,30967.45917667437,35276.288696281925,0.0,162,90
1760473.8758166605,-2118019.413791975,133,2,0.0,31960.914059646417,36260.47070217421,0.0,162,91
1760473.8758166605,-2117019.413791975,133,2,0.0,32954.76486332765,37245.495390758886,0.0,162,92
1760473.8758166605,-2116019.413791975,133,2,0.0,33948.97681619175,38231.29762724316,0.0,162,93
1760473.8758166605,-2115019.413791975,133,2,0.0,34943.5190920353,39217.81877696228,0.0,162,94
1760473.8758166605,-2114019.413791975,133,2,0.0,35938.36426723601,40205.00591944319,0.0,162,95
1760473.8758166605,-2113019.413791975,133,2,0.0,36933.48786499396,41192.81117309511,0.0,162,96
1760473.8758166605,-2112019.413791975,133,2,0.0,37928.86797075239,42181.19111288912,0.0,162,97
1760473.8758166605,-2111019.413791975,133,2,0.0,38924.48490618568,43170.10626651135,0.0,162,98
1760473.8758166605,-2110019.413791975,133,2,0.0,39920.320951627975,44159.520676992055,0.0,162,99
1760473.8758166605,-2109019.413791975,133,2,0.0,40916.36010876454,45149.40152185293,0.0,162,100
1760473.8758166605,-2108019.413791975,133,2,0.0,41912.587896945806,46139.71878047484,0.0,162,101
1760473.8758166605,-2107019.413791975,133,2,0.0,42908.99117770445,47130.44494274491,0.0,162,102
1760473.8758166605,-2106019.413791975,133,2,0.0,43905.55800302997,48121.55475315522,0.0,162,103
1760473.8758166605,-2105019.413791975,133,2,0.0,44902.27748373727,49113.02498544274,0.0,162,104
1760473.8758166605,-2104019.413791975,133,2,0.0,45899.13967489641,50104.83424361895,0.0,162,105
1760473.8758166605,-2103019.413791975,133,2,0.0,46896.13547580184,51096.96278586758,0.0,162,106
1760473.8758166605,-2102019.413791975,133,2,0.0,47893.2565423763,52089.39236831376,0.0,162,107
1760473.8758166605,-2101019.413791975,133,2,0.0,48890.49521024491,53082.10610610651,0.0,162,108
1760473.8758166605,-2100019.413791975,133,2,0.0,49887.84442699536,54075.08834962507,0.0,162,109
1760473.8758166605,-2099019.413791975,133,2,0.0,50885.29769237085,55068.32457392874,0.0,162,110
1760473.8758166605,-2098019.413791975,133,2,0.0,51882.84900533424,56061.801279831976,0.0,162,111
1760473.8758166605,-2097019.4137919748,133,2,0.0,52880.49281710078,57055.50590520781,0.0,162,112
1760473.8758166605,-2096019.4137919748,133,2,0.0,53878.22398936845,58049.42674530913,864.9101625735962,162,113
1761473.8758166605,-2190019.413791975,134,2,39.0,1648.1610615417462,11470.82915877237,55787.45230995901,163,19
1761473.8758166605,-2189019.413791975,134,2,46.0,648.1692317705684,11799.050071315538,54867.97150602568,163,20
1761473.8758166605,-2188019.413791975,134,2,54.0,351.8225980006097,12200.624720934577,53948.49070209236,163,21
1761473.8758166605,-2187019.413791975,134,2,62.0,1351.814427771788,12668.579422206289,53029.00989815902,163,22
1761473.8758166605,-2186019.413791975,134,2,69.0,2351.8062575429653,13195.854105453627,52109.529094225705,163,23
1761473.8758166605,-2185019.413791975,134,2,76.0,1821.0830659938365,13775.638880577775,51190.048290292376,163,24
1761473.8758166605,-2184019.413791975,134,2,82.0,985.797797710571,14401.593230047669,50270.56748635905,163,25
1761473.8758166605,-2183019.413791975,134,2,87.0,150.51252942730522,15067.964313716157,49351.086682425725,163,26
1761473.8758166605,-2182019.413791975,134,2,90.0,684.7727388559607,15769.6293410813,48431.6058784924,163,27
1761473.8758166605,-2181019.413791975,134,2,91.0,1520.0580071392264,16502.086854418172,47512.12507455907,163,28
1761473.8758166605,-2180019.413791975,134,2,91.0,2355.343275422492,16754.81431221886,46592.644270625744,163,29
1761473.8758166605,-2179019.413791975,134,2,88.0,3190.6285437057577,16358.985543502757,45673.163466692415,163,30
1761473.8758166605,-2178019.413791975,134,2,85.0,2680.808650231528,16015.898769289544,44753.6826627591,163,31
1761473.8758166605,-2177019.413791975,134,2,80.0,1692.339073711608,15729.005650826388,43834.20185882576,163,32
1761473.8758166605,-2176019.413791975,134,2,74.0,711.415700956084,15501.426519495768,42914.72105489244,163,33
1761473.8758166605,-2175019.413791975,134,2,69.0,263.87941772557605,15335.80221295661,41995.24025095911,163,34
1761473.8758166605,-2174019.413791975,134,2,63.0,1237.421444147896,15234.153566592502,41075.75944702579,163,35
1761473.8758166605,-2173019.413791975,134,2,57.0,829.0673896542024,15197.764318021293,40156.27864309247,163,36
1761473.8758166605,-2172019.413791975,134,3,52.0,152.97282009320102,15227.102338978331,39236.79783915913,163,37
1761473.8758166605,-2171019.413791975,134,3,48.0,1135.0130298406043,15321.79007222451,38317.31703522582,163,38
1761473.8758166605,-2170019.413791975,134,3,43.0,2117.053239588008,15480.628423707993,37397.83623129248,163,39
1761473.8758166605,-2169019.413791975,134,3,39.0,3061.537423066335,15701.670668069495,36478.35542735916,163,40
1761473.8758166605,-2168019.413791975,134,3,35.0,2566.958829609104,15260.731653945371,35558.87462342584,163,41
1761473.8758166605,-2167019.413791975,134,3,31.0,1900.486373148576,14328.123463089543,34639.39381949251,163,42
1761473.8758166605,-2166019.413791975,134,3,27.0,1226.557297231262,13405.234549732577,33719.913015559185,163,43
1761473.8758166605,-2165019.413791975,134,3,23.0,568.6789762245637,12494.218850858617,32800.432211625855,163,44
1761473.8758166605,-2164019.413791975,134,3,19.0,152.09240864064884,11597.874635163012,31880.95140769253,163,45
1761473.8758166605,-2163019.413791975,134,3,15.0,426.9364238293913,10719.882807790596,30961.4706037592,163,46
1761473.8758166605,-2162019.413791975,134,3,12.0,84.19212220482535,9865.144640225564,30041.98979982587,163,47
1761473.8758166605,-2161019.413791975,134,3,9.0,884.4824462470457,9040.258300091762,29122.50899589255,163,48
1761473.8758166605,-2160019.413791975,134,2,6.0,1755.1640541794145,8254.178426238725,28203.028191959223,163,49
1761473.8758166605,-2159019.413791975,134,2,4.0,2642.0789412712925,7519.085905347245,27283.54738802589,163,50
1761473.8758166605,-2158019.413791975,134,2,3.0,3585.5131175124266,6851.411840766719,26364.06658409257,163,51
1761473.8758166605,-2157019.413791975,134,2,2.0,2799.38376046876,6272.721544242594,25444.58578015924,163,52
1761473.8758166605,-2156019.413791975,134,2,1.0,1799.7469187716683,5809.666679888959,24525.10497622592,163,53
1761473.8758166605,-2155019.413791975,134,2,0.0,800.9345206090989,5491.57703134708,23605.624172292595,163,54
1761473.8758166605,-2154019.413791975,134,2,0.0,197.19225803669408,5344.39984011541,22686.143368359262,163,55
1761473.8758166605,-2153019.413791975,134,2,0.0,1195.4430542226833,5382.174375736299,21766.66256442594,163,56
1761473.8758166605,-2152019.413791975,134,2,0.0,2054.3069821463155,5601.159912967958,20847.18176049261,163,57
1761473.8758166605,-2151019.413791975,134,2,0.0,2848.6024298079733,5981.486749165799,19927.70095655929,163,58
1761473.8758166605,-2150019.413791975,134,2,0.0,2604.791730849985,6494.872984920709,19008.220152625963,163,59
1761473.8758166605,-2149019.413791975,134,2,0.0,2702.1176196114898,7112.563985656625,18088.73934869264,163,60
1761473.8758166605,-2148019.413791975,134,2,0.0,3133.359107942348,7809.850050408551,17169.25854475931,163,61
1761473.8758166605,-2147019.413791975,134,2,0.0,3786.084912998607,8567.31866861933,16249.777740825984,163,62
1761473.8758166605,-2146019.413791975,134,2,0.0,4566.282803062692,9370.386359669492,15330.29693689266,163,63
1761473.8758166605,-2145019.413791975,134,2,0.0,5419.173212461147,10208.297208118838,14410.816132959331,163,64
1761473.8758166605,-2144019.413791975,134,2,0.0,6315.373146201804,11073.144234999094,13491.335329026006,163,65
1761473.8758166605,-2143019.413791975,134,2,0.0,7238.814657447535,11959.085023901303,12571.85452509268,163,66
1761473.8758166605,-2142019.413791975,134,2,0.0,8180.277337229324,12861.761386711669,11652.373721159354,163,67
1761473.8758166605,-2141019.413791975,134,2,0.0,9134.190548871757,13777.884356043713,10732.892917226029,163,68
1761473.8758166605,-2140019.413791975,134,2,0.0,10097.026129123788,14704.940961742106,9813.412113292705,163,69
1761473.8758166605,-2139019.413791975,134,2,0.0,11066.455454268946,15640.987182659785,8893.931309359376,163,70
1761473.8758166605,-2138019.413791975,134,3,0.0,12040.886013513677,16584.500939369096,7974.450505426051,163,71
1761473.8758166605,-2137019.413791975,134,3,0.0,13019.194892908688,17534.276796256563,7054.969701492724,163,72
1761473.8758166605,-2136019.413791975,134,3,0.0,14000.569107313106,18489.349748640383,6135.488897559398,163,73
1761473.8758166605,-2135019.413791975,134,2,0.0,14984.406394574344,19448.93944376801,5216.008093626073,163,74
1761473.8758166605,-2134019.413791975,134,2,0.0,15970.251553024167,20412.40889378717,4296.527289692747,163,75
1761473.8758166605,-2133019.413791975,134,2,0.0,16957.75440133455,21379.233573890546,3377.04648575942,163,76
1761473.8758166605,-2132019.413791975,134,2,0.0,17946.641301510757,22348.97804300625,2457.565681826094,163,77
1761473.8758166605,-2131019.413791975,134,2,0.0,18936.695426451843,23321.27807232233,1538.0848778927675,163,78
1761473.8758166605,-2130019.413791975,134,2,0.0,19927.742806030805,24295.82684920168,618.6040739594421,163,79
1761473.8758166605,-2129019.413791975,134,2,0.0,20919.64227735319,25272.364227475748,0.0,163,80
1761473.8758166605,-2128019.413791975,134,2,0.0,21912.278126236288,26250.668277322056,0.0,163,81
1761473.8758166605,-2127019.413791975,134,2,0.0,22905.554617835467,27230.548587309244,0.0,163,82
1761473.8758166605,-2126019.413791975,134,2,0.0,23899.39187552173,28211.840913446544,0.0,163,83
1761473.8758166605,-2125019.413791975,134,2,0.0,24893.72273664316,29194.40287256143,0.0,163,84
1761473.8758166605,-2124019.413791975,134,2,0.0,25888.49032597256,30178.11045186941,0.0,163,85
1761473.8758166605,-2123019.413791975,134,2,0.0,26883.64616318042,31162.855161314037,0.0,163,86
1761473.8758166605,-2122019.413791975,134,2,0.0,27879.14867237154,32148.54169577282,0.0,163,87
1761473.8758166605,-2121019.413791975,134,2,0.0,28874.961997642637,33135.086004485485,0.0,163,88
1761473.8758166605,-2120019.413791975,134,2,0.0,29871.055053921624,34122.41368784537,0.0,163,89
1761473.8758166605,-2119019.413791975,134,2,0.0,30867.400760406228,35110.45865898456,0.0,163,90
1761473.8758166605,-2118019.413791975,134,2,0.0,31863.975416960096,36099.16202080141,0.0,163,91
1761473.8758166605,-2117019.413791975,134,2,0.0,32860.75819334891,37088.47111925588,0.0,163,92
1761473.8758166605,-2116019.413791975,134,2,0.0,33857.730708227595,38078.33874164791,0.0,163,93
1761473.8758166605,-2115019.413791975,134,2,0.0,34854.87668002813,39068.7224347494,0.0,163,94
1761473.8758166605,-2114019.413791975,134,2,0.0,35852.181635837434,40059.58392249348,0.0,163,95
1761473.8758166605,-2113019.413791975,134,2,0.0,36849.63266734404,41050.888606741566,0.0,163,96
1761473.8758166605,-2112019.413791975,134,2,0.0,37847.21822521835,42042.60513768042,0.0,163,97
1761473.8758166605,-2111019.413791975,134,2,0.0,38844.92794505365,43034.70504282234,0.0,163,98
1761473.8758166605,-2110019.413791975,134,2,0.0,39842.752499363305,44027.16240552558,0.0,163,99
1761473.8758166605,-2109019.413791975,134,2,0.0,40840.68347119856,45019.95358551952,0.0,163,100
1761473.8758166605,-2108019.413791975,134,2,0.0,41838.71324579356,46013.05697519062,0.0,163,101
1761473.8758166605,-2107019.413791975,134,2,0.0,42836.8349173098,47006.45278642014,0.0,163,102
1761473.8758166605,-2106019.413791975,134,2,0.0,43835.04220828312,48000.12286361101,0.0,163,103
1761473.8758166605,-2105019.413791975,134,2,0.0,44833.329399801136,48994.05051923712,0.0,163,104
1761473.8758166605,-2104019.413791975,134,2,0.0,45831.691270781,49988.22038882127,0.0,163,105
1761473.8758166605,-2103019.413791975,134,2,0.0,46830.123044994165,50982.618302723255,0.0,163,106
1761473.8758166605,-2102019.413791975,134,2,0.0,47828.62034470996,51977.23117251418,0.0,163,107
1761473.8758166605,-2101019.413791975,134,2,0.0,48827.17915001352,52972.0468900418,0.0,163,108
1761473.8758166605,-2100019.413791975,134,2,0.0,49825.795763004375,53967.05423756788,0.0,163,109
1761473.8758166605,-2099019.413791975,134,2,0.0,50824.46677620667,54962.24280758928,0.0,163,110
1761473.8758166605,-2098019.413791975,134,2,0.0,51823.18904462409,55957.60293114964,0.0,163,111
1761473.8758166605,-2097019.4137919748,134,2,0.0,52821.95966095901,56953.12561361351,0.0,163,112
1761473.8758166605,-2096019.4137919748,134,2,0.0,53820.77593358434,57948.802477012825,875.4915807241688,163,113
1762473.8758166605,-2190019.413791975,135,2,48.0,1644.0811433128274,10517.579409217116,56180.58721199407,164,19
1762473.8758166605,-2189019.413791975,135,2,56.0,644.0952421642464,10874.60976885408,55261.10640806075,164,20
1762473.8758166605,-2188019.413791975,135,2,63.0,355.8906589843343,11309.05825524501,54341.62560412743,164,21
1762473.8758166605,-2187019.413791975,135,2,71.0,1355.876560132915,11812.385856218634,53422.14480019409,164,22
1762473.8758166605,-2186019.413791975,135,2,78.0,2355.862461281496,12376.191684515185,52502.66399626077,164,23
1762473.8758166605,-2185019.413791975,135,2,84.0,2370.8998723838854,12992.60488152901,51583.18319232744,164,24
1762473.8758166605,-2184019.413791975,135,2,89.0,1535.61460410062,13654.50264942668,50663.70238839412,164,25
1762473.8758166605,-2183019.413791975,135,2,93.0,700.3293358173544,14355.59485353599,49744.22158446079,164,26
1762473.8758166605,-2182019.413791975,135,2,94.0,134.95593246591156,15090.4196295046,48824.74078052746,164,27
1762473.8758166605,-2181019.413791975,135,2,95.0,970.2412007491772,15854.287293669382,47905.25997659414,164,28
1762473.8758166605,-2180019.413791975,135,2,93.0,1805.5264690324432,16643.199409544883,46985.77917266081,164,29
1762473.8758166605,-2179019.413791975,135,2,90.0,2640.811737315709,17291.95613349226,46066.29836872748,164,30
1762473.8758166605,-2178019.413791975,135,2,85.0,2567.76401995008,16967.744467023855,45146.81756479417,164,31
1762473.8758166605,-2177019.413791975,135,2,80.0,1573.1025863738694,16697.21406923373,44227.33676086083,164,32
1762473.8758166605,-2176019.413791975,135,2,74.0,578.441152797659,16483.00831309064,43307.85595692751,164,33
1762473.8758166605,-2175019.413791975,135,2,69.0,416.22028077855146,16327.344193867331,42388.37515299418,164,34
