centroid_x,centroid_y,rainfall_value,biome_value,rhino_value,distance_to_road,distance_to_water_hole,distance_to_poaching_area,V,RiskFire,RiskPoaching,R
1810473.8758166605,-2169019.413791975,173,2,203.0,3199.552756580227,9409.772747699639,62621.550451078176,0.49,0.14190768249116772,0.3966800839545252,0.056291951404388516
1810473.8758166605,-2168019.413791975,173,2,210.0,2477.27281896357,8425.542697415727,61986.99931103301,0.49,0.14363474858925776,0.42085175464869035,0.06044893597231263
1810473.8758166605,-2167019.413791975,173,2,210.0,1861.497897280126,7445.516525305695,61362.18368242027,0.49,0.14510714722018572,0.4313730853119954,0.06259531779719346
1810473.8758166605,-2166019.413791975,173,2,203.0,1553.4498162922696,6471.604353730601,60747.403968928265,0.49,0.1458437305994934,0.42717312645149413,0.06230052237353504
1810473.8758166605,-2165019.413791975,173,2,189.0,1356.943206460543,5507.050888983101,60142.96793186415,0.49,0.14631360368638938,0.40717059967775515,0.05957459775400057
1810473.8758166605,-2164019.413791975,173,2,170.0,1169.2639717911845,4557.8016714721425,59549.19054313263,0.49,0.14676236936107018,0.37468505488276943,0.05498966641877786
1810473.8758166605,-2163019.413791975,173,2,148.0,965.0536425629133,3635.8633994003326,58966.39379368043,0.49,0.14725066305181522,0.33342626153414345,0.04909723808979058
1810473.8758166605,-2162019.413791975,173,2,124.0,33.311919703139914,2768.6547711341027,58394.90645356384,0.49,0.1494785797610028,0.2851766019293402,0.04262779343746662
1810473.8758166605,-2161019.413791975,173,2,101.0,974.3219434036173,2027.6577187356643,57835.06377976555,0.49,0.14722850132845114,0.23654528589759458,0.03482620793901286
1810473.8758166605,-2160019.413791975,173,2,79.0,145.88266652257713,1599.1692865275418,57287.2071679064,0.49,0.14920940833543328,0.1874098334875242,0.027963310370915557
1810473.8758166605,-2159019.413791975,173,2,59.0,658.0267587967053,1732.9999969987582,56751.68374407674,0.49,0.14798480461457902,0.14045890889548815,0.02078578418927577
1810473.8758166605,-2158019.413791975,173,2,43.0,1188.7802386436715,2334.359777802553,56228.845893160404,0.49,0.14671570340638032,0.1019310418239201,0.014954884500141609
1810473.8758166605,-2157019.413791975,173,2,31.0,2095.201732043875,3145.660845489716,55719.050720250605,0.49,0.14454833068798914,0.07289752611022676,0.01053721571051738
1810473.8758166605,-2110019.413791975,173,2,0.0,44371.268712651254,45956.38079674343,45366.55324782199,0.49,0.043460707676174236,0.0,0.0
1810473.8758166605,-2109019.413791975,173,2,0.0,45202.466410998495,46953.02855274054,45240.06073982848,0.49,0.04147320492154579,0.0,0.0
1810473.8758166605,-2108019.413791975,173,2,0.0,46040.37849653921,47949.81589759912,45113.56823183496,0.49,0.03946964718617183,0.0,0.0
1810473.8758166605,-2107019.413791975,173,2,0.0,46884.64497649239,48946.73430324876,44987.07572384144,0.49,0.03745089526002487,0.0,0.0
1810473.8758166605,-2106019.413791975,173,2,0.0,47734.92868999467,49943.775921450004,44860.583215847924,0.49,0.03541775533896665,0.0,0.0
1810473.8758166605,-2105019.413791975,173,2,0.0,48590.81548196173,50940.933517468926,44734.090707854404,0.49,0.033371217722143263,0.0,0.0
1810473.8758166605,-2104019.413791975,173,2,0.0,49452.087134739566,51938.200411357815,44607.598199860884,0.49,0.03131180419659685,0.0,0.0
1810473.8758166605,-2103019.413791975,173,2,0.0,50318.49058508907,52935.57042584456,44481.10569186737,0.49,0.029240119869735463,0.0,0.0
1810473.8758166605,-2102019.413791975,173,2,0.0,51189.765261637214,53933.03783998014,44357.93226160527,0.49,0.027156787801900468,0.0,0.0
1810473.8758166605,-2101019.413791975,173,2,0.0,52065.66661746821,54930.597347816176,44254.73577313461,0.49,0.025062392736853456,0.0,0.0
1810473.8758166605,-2100019.413791975,173,2,0.0,52945.96503135217,55928.24402148784,44173.94166445598,0.49,0.022957483729082698,0.0,0.0
1810473.8758166605,-2099019.413791975,173,2,0.0,53338.58472121211,56925.97327816425,44115.673019909365,0.49,0.022018678536684284,0.0,0.0
1810473.8758166605,-2098019.413791975,173,2,0.0,53623.18089034579,57923.78085040246,44080.019167695,0.49,0.021338171755644564,0.0,0.0
1810473.8758166605,-2097019.4137919748,173,2,0.0,53924.82209090336,58921.662759503466,44067.03499952269,0.49,0.020616908068064967,0.0,0.0
1810473.8758166605,-2096019.4137919748,173,2,0.0,54243.2239664311,59919.61529152068,44076.74054956829,0.49,0.019855567407535527,0.0,0.0
1811473.8758166605,-2199019.413791975,173,2,26.0,15300.546099931673,20815.756085236415,85562.12926413391,0.49,0.11297261968784879,0.029657947531898637,0.0033505360272433585
1811473.8758166605,-2198019.413791975,173,2,34.0,14303.586452831376,19909.27414195931,84745.54541037208,0.49,0.11535648101085917,0.040105049437592744,0.0046263773738872355
1811473.8758166605,-2197019.413791975,173,2,44.0,13307.083071473935,19012.17221464509,83932.93137732362,0.49,0.11773925134261375,0.053623123258645766,0.006313546387125651
1811473.8758166605,-2196019.413791975,173,2,55.0,12311.146751159904,18125.843091535236,83124.40359051962,0.49,0.12012066575701187,0.0691942239709297,0.008311656249927865
1811473.8758166605,-2195019.413791975,173,2,68.0,11315.927217249233,17251.947230344424,82320.08245239234,0.49,0.12250036624107309,0.0882370997298183,0.010809077032952833
1811473.8758166605,-2194019.413791975,173,2,82.0,10321.631811083405,16392.47323310981,81520.09247822127,0.49,0.12487785701444555,0.10965157020218665,0.013693053105118102
1811473.8758166605,-2193019.413791975,173,2,96.0,9328.556035156555,15549.812672757653,80724.56243515246,0.49,0.1272524314918942,0.1321743501751365,0.016819507440647193
1811473.8758166605,-2192019.413791975,173,2,109.0,8337.135728686602,14726.85199278812,79933.62548412217,0.49,0.12962304752466433,0.15437693534663408,0.02001080882714878
1811473.8758166605,-2191019.413791975,173,2,121.0,7348.041005331258,13927.083868388256,79147.41932447944,0.49,0.13198810278307768,0.17612067285694122,0.02324583347126676
1811473.8758166605,-2190019.413791975,173,2,130.0,6362.356566046617,13154.739090409712,78366.08634105737,0.49,0.13434500360482923,0.19426964040915937,0.026099155541077394
1811473.8758166605,-2189019.413791975,173,2,135.0,5381.956477992312,12414.936810003757,77589.77375339573,0.49,0.13668926884945207,0.20690521669984382,0.028281722791839093
1811473.8758166605,-2188019.413791975,173,2,136.0,4410.3661966428945,11713.844435368741,76818.63376676399,0.49,0.13901246869034659,0.21352875354979398,0.029683159167329467
1811473.8758166605,-2187019.413791975,173,2,134.0,3455.025968929499,11058.826651849291,76052.82372457508,0.49,0.14129681252089762,0.21525897507746858,0.03041540704496165
1811473.8758166605,-2186019.413791975,173,2,127.0,2534.3793921716074,10458.543989259935,75292.50626171484,0.49,0.14349819928000912,0.20845128988128342,0.029912384735559357
1811473.8758166605,-2185019.413791975,173,2,117.0,1705.5654079955511,9922.934940576708,74537.84945824131,0.49,0.14548000226129737,0.19591756918882702,0.02850208840861844
1811473.8758166605,-2184019.413791975,173,2,105.0,1181.028288584967,9462.987545936592,73789.02699282952,0.49,0.14673423933607074,0.17907496221663052,0.026276428364992888
1811473.8758166605,-2183019.413791975,173,2,93.0,1349.6006362707674,9090.194098817912,73046.21829525195,0.49,0.14633116073510025,0.16124380256941723,0.02359499279132416
1811473.8758166605,-2182019.413791975,173,2,81.0,1957.4640327153256,8815.618198051508,72309.6086970928,0.49,0.14487767959905568,0.14248312743781869,0.020642624885207714
1811473.8758166605,-2181019.413791975,173,2,71.0,2516.945004032821,8648.619524146607,71579.38957979284,0.49,0.14353988718954014,0.12643789217424364,0.018148880779174172
1811473.8758166605,-2180019.413791975,173,2,64.0,3106.0705056112306,8595.470617312518,70855.75851901407,0.49,0.14213121081863925,0.11512249517690568,0.01636249963195656
1811473.8758166605,-2179019.413791975,173,2,61.0,3698.0630959204514,8658.268336839403,70138.91942419637,0.49,0.1407156788624046,0.1105805458867244,0.015560416583425708
1811473.8758166605,-2178019.413791975,173,2,62.0,4418.24936325101,8834.540511670582,69429.08267205457,0.49,0.13899361900467014,0.11301435531100529,0.015708274244156287
1811473.8758166605,-2177019.413791975,173,2,68.0,5230.54049586475,9117.708128251401,68726.4652326312,0.49,0.1370513243293598,0.12436911876359624,0.017044952432226295
1811473.8758166605,-2176019.413791975,173,2,79.0,5588.603181321663,9498.215462475813,68031.29078638111,0.49,0.13619514946856512,0.14468553995234587,0.019705468739749796
1811473.8758166605,-2175019.413791975,173,2,94.0,6005.190627787923,9964.9180845227,67343.78983061631,0.49,0.1351990342254146,0.17207870057733488,0.02326487412881997
1811473.8758166605,-2174019.413791975,173,2,113.0,6549.209374715792,10506.33560718867,66664.19977348635,0.49,0.13389821402314672,0.20642466462848033,0.027639893924080543
1811473.8758166605,-2173019.413791975,173,2,134.0,5891.929017004962,11111.551797589456,65992.7650135102,0.49,0.13546985759736618,0.24390788918349962,0.03304216701456286
1811473.8758166605,-2172019.413791975,173,2,156.0,4965.670360035545,11770.729748411795,65329.73700251252,0.49,0.13768466357660036,0.28255371259655754,0.03890331286117645
1811473.8758166605,-2171019.413791975,173,2,177.0,4070.0413576004003,11567.277693661417,64675.374289651634,0.49,0.1398262300330577,0.3243137219044182,0.045347565081884283
1811473.8758166605,-2170019.413791975,173,2,196.0,3218.1926101680165,10594.709048619583,64029.94254405988,0.49,0.14186311215558417,0.3686125670931437,0.052292525947492445
1811473.8758166605,-2169019.413791975,173,2,209.0,2442.2909696778406,9627.762274148981,63393.714553453065,0.49,0.14371839478071813,0.4031990534166488,0.05794712073414579
1811473.8758166605,-2168019.413791975,173,2,217.0,1792.8419065832088,8668.31892526752,62766.97019590609,0.49,0.14527131270199972,0.4291627061789311,0.06234502968935593
1811473.8758166605,-2167019.413791975,173,2,217.0,1063.106327926882,7719.177389643001,62149.99638184094,0.49,0.14701620621603823,0.43967012244090026,0.06463863338780217
1811473.8758166605,-2166019.413791975,173,2,210.0,564.3793863089419,6784.662567541619,61543.08696313437,0.49,0.14820872776926683,0.43559484084893607,0.06455895718507708
1811473.8758166605,-2165019.413791975,173,2,196.0,400.43577524807114,5871.762319612837,60946.54260613145,0.49,0.14860073845365046,0.4158757925821997,0.06179944988271205
1811473.8758166605,-2164019.413791975,173,2,177.0,188.40191404276982,4992.348076872226,60360.670625251296,0.49,0.14910773923584464,0.38379188368502914,0.05722634011334094
1811473.8758166605,-2163019.413791975,173,2,154.0,12.308368146236248,4167.6715205585115,59785.78477380013,0.49,0.14952880200856114,0.34079030945849587,0.05095796670945571
1811473.8758166605,-2162019.413791975,173,2,129.0,172.04191132101414,3437.3583586671884,59222.2049885702,0.49,0.14914685814887807,0.2907777211488316,0.04336858352903881
1811473.8758166605,-2161019.413791975,173,2,105.0,269.4705647636626,2874.2614822809487,58670.25708480666,0.49,0.1489138934553015,0.24034219012117103,0.03579029129251788
1811473.8758166605,-2160019.413791975,173,2,82.0,621.2444669667893,2589.850507490454,58130.27239817807,0.49,0.1480727559003909,0.18968198967554278,0.028086734955927114
1811473.8758166605,-2159019.413791975,173,2,62.0,142.79057535741637,2674.5601944568853,57602.58737049458,0.49,0.14921680193110917,0.1440318145250163,0.021491966739757607
1811473.8758166605,-2158019.413791975,173,2,46.0,1037.426429998198,3098.260611439577,57087.543076090944,0.49,0.14707761022133484,0.1067008372866477,0.01569330415673564
1811473.8758166605,-2157019.413791975,173,2,32.0,2010.2240263495073,3047.029854121897,56585.48468603602,0.49,0.14475152353186418,0.07468699126910024,0.010811055774213298
1811473.8758166605,-2110019.413791975,173,2,0.0,43817.93762007198,45884.50985761292,46358.52081050815,0.49,0.044783794918727526,0.0,0.0
1811473.8758166605,-2109019.413791975,173,2,0.0,44659.435058491974,46882.68549488774,46232.028302514635,0.49,0.04277166413420045,0.0,0.0
1811473.8758166605,-2108019.413791975,173,2,0.0,45507.34690366826,47880.937266846995,46105.535794521114,0.49,0.040744195661512335,0.0,0.0
1811473.8758166605,-2107019.413791975,173,2,0.0,46361.26404426586,48879.260508838684,45979.0432865276,0.49,0.038702367739542824,0.0,0.0
1811473.8758166605,-2106019.413791975,173,2,0.0,47220.846842914216,49877.650929350086,45852.550778534074,0.49,0.03664699248580729,0.0,0.0
1811473.8758166605,-2105019.413791975,173,2,0.0,48085.86018094908,50876.10457345646,45726.058270540554,0.49,0.034578632099880886,0.0,0.0
1811473.8758166605,-2104019.413791975,173,2,0.0,48956.01619945814,51874.61779048071,45599.56576254704,0.49,0.03249797489019164,0.0,0.0
1811473.8758166605,-2103019.413791975,173,2,0.0,49831.045492759135,52873.187205308874,45473.07325455353,0.49,0.03040566504107344,0.0,0.0
1811473.8758166605,-2102019.413791975,173,2,0.0,50710.69579172873,53871.80969288871,45351.5171305249,0.49,0.028302305761099312,0.0,0.0
1811473.8758166605,-2101019.413791975,173,2,0.0,51594.73074317839,54870.48235550694,45250.58662454105,0.49,0.026188462201753908,0.0,0.0
1811473.8758166605,-2100019.413791975,173,2,0.0,52105.945572209814,55869.20250249844,45171.5737349264,0.49,0.02496608047123762,0.0,0.0
1811473.8758166605,-2099019.413791975,173,2,0.0,52378.14880950754,56867.96763208932,45114.59362018782,0.49,0.024315206816241032,0.0,0.0
1811473.8758166605,-2098019.413791975,173,2,0.0,52667.93504066532,57866.775415116565,45079.729827711824,0.49,0.023622289915935964,0.0,0.0
1811473.8758166605,-2097019.4137919748,173,2,0.0,52975.01571669965,58865.62368040235,45067.033684992966,0.49,0.022888019728801216,0.0,0.0
1811473.8758166605,-2096019.4137919748,173,2,0.0,53299.09191460395,59864.51040158874,45076.523923092056,0.49,0.022113111018965938,0.0,0.0
1812473.8758166605,-2199019.413791975,174,2,31.0,15408.18407016019,21248.210274445464,86140.48077530168,0.49,0.11123214787333875,0.03469219543268493,0.0038588874124191774
1812473.8758166605,-2198019.413791975,174,2,40.0,14418.668828897664,20360.99052911431,85329.43179752925,0.49,0.11356707626666485,0.04627986918598145,0.005255869433455627
1812473.8758166605,-2197019.413791975,174,2,50.0,13430.706803996283,19484.69734910747,84522.43154085355,0.49,0.11589833958356623,0.05975549872001141,0.006925563082637239
1812473.8758166605,-2196019.413791975,174,2,62.0,12444.667922945915,18620.873401802306,83719.59708615033,0.49,0.11822506491763025,0.07646973829978568,0.009040639774726359
1812473.8758166605,-2195019.413791975,174,2,75.0,11461.048563281018,17771.33708266155,82921.049432315,0.49,0.12054608098219986,0.09538092356538955,0.011497796536270463
1812473.8758166605,-2194019.413791975,174,2,89.0,10480.529978363345,16938.238313508715,82126.91362547058,0.49,0.1228597802448682,0.11660038206287023,0.014325497316711908
1812473.8758166605,-2193019.413791975,174,2,103.0,9504.07192127983,16124.125173938817,81337.31889074402,0.49,0.1251638980060735,0.1388851991817029,0.017383412904931863
1812473.8758166605,-2192019.413791975,174,2,117.0,8533.068471678087,15332.022309026308,80552.39876641578,0.49,0.12745514469935323,0.16221846881520133,0.020675578415749005
1812473.8758166605,-2191019.413791975,174,2,128.0,7569.619012858804,14565.521052956306,79772.29124020907,0.49,0.12972856647511238,0.18230157983607323,0.023649722618282035
1812473.8758166605,-2190019.413791975,174,2,137.0,6617.023987966222,13828.879166575516,78997.1388874421,0.49,0.13197637538013232,0.20022379976888202,0.026424811358334424
1812473.8758166605,-2189019.413791975,174,2,142.0,5680.746510345916,13127.124379062585,78227.08901071861,0.49,0.1341856802754648,0.21272537828924426,0.02854469959759783
1812473.8758166605,-2188019.413791975,174,2,143.0,4770.404109956956,12466.149763379717,77462.29378078066,0.49,0.13633378697426082,0.21932597227686948,0.02990154038231736
1812473.8758166605,-2187019.413791975,174,2,139.0,3904.1810703118167,11852.779647941034,76702.91037808833,0.49,0.13837778658728353,0.2179908759197994,0.030165094906005007
1812473.8758166605,-2186019.413791975,174,2,132.0,3119.055031138121,11294.77227934579,75949.10113462915,0.49,0.14023042412611245,0.21138084643950858,0.029642025748348934
1812473.8758166605,-2185019.413791975,174,2,121.0,2492.8655689296465,10800.711842369976,75201.03367539043,0.49,0.14170802395878068,0.1975559092283984,0.027995257518136585
1812473.8758166605,-2184019.413791975,174,2,109.0,2168.006734823911,10379.733703787588,74458.88105885209,0.49,0.1424745832637273,0.18114677300849047,0.025808810993953685
1812473.8758166605,-2183019.413791975,174,2,95.0,2273.7890121286637,10041.034170899777,73722.82191577693,0.49,0.14222497210819376,0.160418466560605,0.02281551193222126
1812473.8758166605,-2182019.413791975,174,2,82.0,2731.4182845975115,9793.153867922729,72993.0405854862,0.49,0.1411451185219657,0.14042453960954798,0.01982023828658212
1812473.8758166605,-2181019.413791975,174,2,72.0,3371.5978395661646,9643.09899049278,72269.72724871399,0.49,0.13963450670176172,0.1247918343686278,0.017425246232471298
1812473.8758166605,-2180019.413791975,174,2,64.0,3911.8630947098995,9595.460051507473,71553.07805603188,0.49,0.1383596595528152,0.11203519094788535,0.015501150877484061
1812473.8758166605,-2179019.413791975,174,2,61.0,4488.961450737794,9651.753677944167,70843.29525072692,0.49,0.13699789847926966,0.10762468912524036,0.014744356234642635
1812473.8758166605,-2178019.413791975,174,2,62.0,5109.910896365101,9810.190850301624,70140.5872849005,0.49,0.1355326633510412,0.11002224263619792,0.014911607572338384
1812473.8758166605,-2177019.413791975,174,2,69.0,5827.147660851887,10065.94953191077,69445.16892743386,0.49,0.13384022202593257,0.12290686625272612,0.016449882267776463
1812473.8758166605,-2176019.413791975,174,2,80.0,6537.053900886675,10411.860325542577,68757.26136233832,0.49,0.13216507831178254,0.1427692099413081,0.018869103812404305
1812473.8758166605,-2175019.413791975,174,2,96.0,6896.586304896865,10839.295682757276,68077.09227587485,0.49,0.13131670086044275,0.17134428617136388,0.022500366371311087
1812473.8758166605,-2174019.413791975,174,2,115.0,6599.290472745074,11339.039922227696,67404.89593068931,0.49,0.1320182206054272,0.20494947424199653,0.027057064903446216
1812473.8758166605,-2173019.413791975,174,2,137.0,5616.123447197699,11901.988145579142,66740.91322506858,0.49,0.13433816931122333,0.2434310387907365,0.032702080104676935
1812473.8758166605,-2172019.413791975,174,2,160.0,4639.99528360855,12519.617297551047,66085.39173527848,0.49,0.13664150863299215,0.28306891715431876,0.038678963887073585
1812473.8758166605,-2171019.413791975,174,2,183.0,3674.8463830407372,11830.126647101144,65438.58573880008,0.49,0.13891894052868273,0.33065460692632426,0.045934187675133006
1812473.8758166605,-2170019.413791975,174,2,202.0,2733.8583907754246,10881.077293589879,64800.75621613815,0.49,0.14113936067917568,0.37448416011488167,0.05285445494309246
1812473.8758166605,-2169019.413791975,174,2,216.0,1836.9624402337868,9936.470711477781,64172.170828735754,0.49,0.14325573820773893,0.41062553667387763,0.05882446438316532
1812473.8758166605,-2168019.413791975,174,2,224.0,1028.3750932470678,8962.105937679624,63553.103870397405,0.49,0.145163736666211,0.43669892314232983,0.06339284748145108
1812473.8758166605,-2167019.413791975,174,2,224.0,395.0101706626188,7994.075023186173,62943.83618949991,0.49,0.14665826820995184,0.44757374498486907,0.06564039033572351
1812473.8758166605,-2166019.413791975,174,2,217.0,348.0935328523723,7034.993114031146,62344.655079161974,0.49,0.14676897594357177,0.4441058920897721,0.06518096699252224
1812473.8758166605,-2165019.413791975,174,2,203.0,474.91388682779996,6089.090305834056,61755.85413245253,0.49,0.14646972189168767,0.42524238725906266,0.06228513419839225
1812473.8758166605,-2164019.413791975,174,2,183.0,315.0492895159803,5163.614372776003,61177.73305965032,0.49,0.14684694941864798,0.3920699455512124,0.05757427546293095
1812473.8758166605,-2163019.413791975,174,2,160.0,1000.3970903074464,4271.862126622948,60610.59746452686,0.49,0.1452297554911145,0.35024795754260063,0.050866425235174144
1812473.8758166605,-2162019.413791975,174,2,135.0,656.5123650864211,3440.1596862663473,60054.758576618944,0.49,0.14604120960062902,0.3015276043811521,0.04403545607180338
1812473.8758166605,-2161019.413791975,174,2,110.0,492.4633876335768,2724.0762296875628,59510.532936490024,0.49,0.14642831087949565,0.25011547519492966,0.036623986557615944
1812473.8758166605,-2160019.413791975,174,2,86.0,236.32107874504976,2237.517361560674,58978.24203105872,0.49,0.14703272193332928,0.19826201062148016,0.02915100307765087
1812473.8758166605,-2159019.413791975,174,2,66.0,42.56121353261859,2142.983103391642,58458.21187620452,0.49,0.14748993107160824,0.1532512882057466,0.022603021934100735
1812473.8758166605,-2158019.413791975,174,2,48.0,1036.9518195958228,2485.612443555653,57950.77254405067,0.49,0.14514349843132746,0.11143894330626437,0.016174638092961574
1812473.8758166605,-2157019.413791975,174,2,34.0,2031.4881208216586,2164.185729090382,57456.25763257971,0.49,0.1427967219986948,0.07977477440634394,0.01139157628341129
1812473.8758166605,-2110019.413791975,174,2,0.0,43280.6403300914,45834.34906062772,47350.488373194305,0.49,0.045462378192968014,0.0,0.0
1812473.8758166605,-2109019.413791975,174,2,0.0,44132.37200017948,46833.59379922328,47223.995865200784,0.49,0.04345257341477555,0.0,0.0
1812473.8758166605,-2108019.413791975,174,2,0.0,44990.08592058976,47832.870105083864,47097.503357207264,0.49,0.041428652506228715,0.0,0.0
1812473.8758166605,-2107019.413791975,174,2,0.0,45853.56478968535,48832.17604028112,46971.01084921375,0.49,0.03939112822725351,0.0,0.0
1812473.8758166605,-2106019.413791975,174,2,0.0,46722.488982305884,49831.50982228198,46844.51834122023,0.49,0.03734075478741748,0.0,0.0
1812473.8758166605,-2105019.413791975,174,2,0.0,47596.560269430374,50830.86980868384,46718.02583322671,0.49,0.03527823590848231,0.0,0.0
1812473.8758166605,-2104019.413791975,174,2,0.0,48475.50022703573,51830.254483713914,46591.5333252332,0.49,0.033204228578971054,0.0,0.0
1812473.8758166605,-2103019.413791975,174,2,0.0,49359.048765562366,52829.66244625954,46465.04081723968,0.49,0.031119346524142482,0.0,0.0
1812473.8758166605,-2102019.413791975,174,2,0.0,50246.96277210183,53829.09239923061,46345.37795244987,0.49,0.029024163409978716,0.0,0.0
1812473.8758166605,-2101019.413791975,174,2,0.0,50882.75255807474,54828.543140084315,46246.61653980998,0.49,0.027523909991384838,0.0,0.0
1812473.8758166605,-2100019.413791975,174,2,0.0,51141.91447944715,55828.01355236694,46169.30825997965,0.49,0.026912373651722894,0.0,0.0
1812473.8758166605,-2099019.413791975,174,2,0.0,51419.22136088713,56827.50259814738,46113.56101007408,0.49,0.026258021213136105,0.0,0.0
1812473.8758166605,-2098019.413791975,174,2,0.0,51714.38130826604,57827.009311234724,46079.453044221606,0.49,0.025561541449137398,0.0,0.0
1812473.8758166605,-2097019.4137919748,174,2,0.0,52027.090470576666,58826.532791087004,46067.0324275335,0.49,0.02482365134751483,0.0,0.0
1812473.8758166605,-2096019.4137919748,174,2,0.0,52357.03440389261,59826.07219732894,46076.31669854072,0.49,0.024045092891838944,0.0,0.0
1813473.8758166605,-2200019.413791975,175,2,30.0,16559.94224827657,22596.32011798403,87536.03480566616,0.49,0.10706752146095433,0.03179787092848343,0.003404519228048055
1813473.8758166605,-2199019.413791975,175,2,38.0,15579.395422279458,21718.13017582413,86726.50628376468,0.49,0.1093504371511908,0.04167088623129488,0.004556729625869634
1813473.8758166605,-2198019.413791975,175,2,47.0,14601.48746468075,20850.915418601544,85920.9892568571,0.49,0.11162720901034091,0.05327430661708478,0.00594686215962631
1813473.8758166605,-2197019.413791975,175,2,58.0,13626.786511819872,19996.103851833454,85119.59761163131,0.49,0.11389651429957255,0.06789213818528553,0.007732677887648929
1813473.8758166605,-2196019.413791975,175,2,70.0,12656.033545159513,19155.35603200686,84322.44896974416,0.49,0.11615662786087946,0.08453989701534464,0.009819869357008463
1813473.8758166605,-2195019.413791975,175,2,83.0,11690.212126120286,18330.607195959838,83529.664808044,0.49,0.11840525975997206,0.10332653595393732,0.01223440532972404
1813473.8758166605,-2194019.413791975,175,2,97.0,10730.653941450944,17524.11640089758,82741.37058106581,0.49,0.12063930955483919,0.12435633661722735,0.015002262588271474
1813473.8758166605,-2193019.413791975,175,2,111.0,9779.202854459232,16738.52296625483,81957.69584561502,0.49,0.12285448435057333,0.14640807003637638,0.017986887949081647
1813473.8758166605,-2192019.413791975,175,2,124.0,8838.4774099474,15976.909793557494,81178.77438722155,0.49,0.1250446876336209,0.16810495404336578,0.02102063146801687
1813473.8758166605,-2191019.413791975,175,2,135.0,7912.304176637637,15242.871842638655,80404.74434820682,0.49,0.12720101036104373,0.18791599029635814,0.023903103828692842
1813473.8758166605,-2190019.413791975,175,2,143.0,7006.456439679356,14540.585870959234,79635.7483570637,0.49,0.12931001113167429,0.2041598667384881,0.026399914640595035
1813473.8758166605,-2189019.413791975,175,2,148.0,6129.951573920564,13874.874159082388,78871.93365880319,0.49,0.13135069563297241,0.21647490690170673,0.02843412960862212
1813473.8758166605,-2188019.413791975,175,2,148.0,5297.374892916124,13251.250068955955,78113.45224586946,0.49,0.13328910624019377,0.22151078073711705,0.029524973987017863
1813473.8758166605,-2187019.413791975,175,2,144.0,4532.996273281617,12675.926942422717,77360.46098916944,0.49,0.13506873766398672,0.22025312427235716,0.029749311462016474
1813473.8758166605,-2186019.413791975,175,2,135.0,3877.3611736684948,12155.764859081106,76613.1217687015,0.49,0.13659519169585257,0.21072558968184055,0.028784102317812584
1813473.8758166605,-2185019.413791975,175,2,124.0,3394.0836949843815,11698.124412439116,75871.60160320172,0.49,0.13772036155982512,0.19723364090807213,0.02716308833762041
1813473.8758166605,-2184019.413791975,175,2,111.0,3163.1753960293977,11310.597253396347,75136.07277815389,0.49,0.1382579638086051,0.17962309657828232,0.02483432358590974
1813473.8758166605,-2183019.413791975,175,2,97.0,3239.0666932825948,11000.595696968865,74406.71297143232,0.49,0.13808127318184638,0.15942182185346088,0.022013168134495376
1813473.8758166605,-2182019.413791975,175,2,84.0,3584.9967529223304,10774.813276702425,73683.70537576264,0.49,0.13727587649916076,0.13996073606170165,0.019213232718337792
1813473.8758166605,-2181019.413791975,175,2,73.0,4129.022235963017,10638.613472038347,72967.23881709702,0.49,0.13600927272441588,0.1230779671816985,0.01673974480478234
1813473.8758166605,-2180019.413791975,175,2,65.0,4743.050367406436,10595.451480096011,72257.50786790498,0.49,0.13457968831462158,0.11067738396727275,0.014894927837793262
1813473.8758166605,-2179019.413791975,175,2,62.0,5313.669748183551,10646.458919598654,71554.71295428014,0.49,0.13325116844897986,0.10640841242272318,0.014179045288128809
1813473.8758166605,-2178019.413791975,175,2,63.0,5886.2746305187065,10790.300412237588,70859.06045565735,0.49,0.13191802592530727,0.10877360697997544,0.014349199505573585
1813473.8758166605,-2177019.413791975,175,2,70.0,6522.783767393552,11023.342435303714,70170.76279582246,0.49,0.13043610108803821,0.12135676766898551,0.01582930361538936
1813473.8758166605,-2176019.413791975,175,2,82.0,7238.11938882437,11340.087032540825,69490.03852378167,0.49,0.1287706519012655,0.1424896935420344,0.01834849072661931
1813473.8758166605,-2175019.413791975,175,2,98.0,7500.249043368574,11733.75768307977,68817.11238293668,0.49,0.12816035988321045,0.17039798484002264,0.02183826706047114
1813473.8758166605,-2174019.413791975,175,2,119.0,6500.626999415846,12196.908002640115,68152.21536688895,0.49,0.13048768662370072,0.2067129561194694,0.026973495439176123
1813473.8758166605,-2173019.413791975,175,2,142.0,5501.142341233983,12721.951905446718,67495.58476007072,0.49,0.13281469350171873,0.24606725391708467,0.0326813469098072
1813473.8758166605,-2172019.413791975,175,2,165.0,4501.886574704026,12756.568534107038,66847.46416127517,0.49,0.13514116747265914,0.28794534831642293,0.03891327053980288
1813473.8758166605,-2171019.413791975,175,2,188.0,3503.055581129622,11760.779455610347,66208.10348803269,0.49,0.13746665248435833,0.3370871267162303,0.04633823890525089
1813473.8758166605,-2170019.413791975,175,2,208.0,2505.157495541236,10765.771037953718,65577.75895965891,0.49,0.1397899654934337,0.3829717975215769,0.053535614360499514
1813473.8758166605,-2169019.413791975,175,2,222.0,1508.9153731413953,9771.781755635955,64956.69305668355,0.49,0.14210942307791807,0.4195088038753289,0.059616154094830474
