centroid_x,centroid_y,rainfall_value,biome_value,rhino_value,distance_to_road,distance_to_water_hole,distance_to_poaching_area,col_index,row_index,V,RiskFire,RiskPoaching,R
1617473.8758166605,-2150019.413791975,21,2,65.0,103.91418371574925,4090.101224396843,0.0,19,59,0.49,0.4479292814529864,0.23843504039685057,0.10680203631817506
1631473.8758166605,-2163019.413791975,32,2,84.0,5332.456410336808,10770.364931369646,0.0,33,46,0.49,0.39062178567476263,0.27337479040872914,0.10678614878792175
1645473.8758166605,-2170019.413791975,43,1,87.0,1330.7314283907929,6446.698656629006,0.0,47,39,0.43,0.34817429744760003,0.3064371279982269,0.10669353175264294
1619473.8758166605,-2149019.413791975,22,2,67.0,329.4813327086007,5472.1701292200805,0.0,21,60,0.49,0.44435369424517807,0.24003602711710756,0.10666089540142248
1656473.8758166605,-2146019.413791975,51,1,101.0,4926.297367773052,9191.79836463605,0.0,58,63,0.43,0.3149969883603542,0.33857591695476225,0.1066503941720955
1658473.8758166605,-2151019.413791975,53,1,90.0,33.21038679344241,6798.310112238292,0.0,60,58,0.43,0.33829417732626305,0.31504386040425847,0.10657750357714868
1638473.8758166605,-2135019.413791975,37,1,121.0,10104.260600092888,16990.829206147322,0.0,40,74,0.43,0.3069615211691819,0.3471697828201429,0.10656776463844557
1698473.8758166605,-2161019.413791975,85,3,54.0,6563.324767990519,8516.02239501684,2238.597824143466,100,48,1.0,0.5895212623950672,0.18056383106717183,0.10644621763360879
1641473.8758166605,-2167019.413791975,40,2,75.0,172.2517996489969,7456.39036870517,0.0,43,42,0.49,0.41015247976545505,0.25947948234687274,0.10642615313282647
1622473.8758166605,-2147019.413791975,25,2,69.0,2015.0173837903835,4989.133506421844,0.0,24,62,0.49,0.4266022879566949,0.24926568295305326,0.10633731065686065
1636473.8758166605,-2136019.413791975,36,1,116.0,9105.335831096556,16298.341883812427,0.0,38,73,0.43,0.3142840024849131,0.337799401783072,0.10616494802939316
1614473.8758166605,-2186019.413791975,18,2,68.0,646.342606500891,5943.808442617624,3549.5538878761818,16,23,0.49,0.44988083714180616,0.23595200614665618,0.10615028605054627
1632473.8758166605,-2162019.413791975,33,2,86.0,5739.863646363866,11725.744379199845,0.0,34,47,0.49,0.3860530082064376,0.2747946335145051,0.10608529490726026
1641473.8758166605,-2166019.413791975,40,2,77.0,929.091363126724,8452.620785312107,0.0,43,43,0.49,0.4051757973461093,0.26164760192396286,0.10601327573323906
1627473.8758166605,-2168019.413791975,29,2,74.0,2638.5788408386097,7588.15034373051,0.0,29,41,0.49,0.4146682873667173,0.2554158348252854,0.10591284679334144
1652473.8758166605,-2143019.413791975,48,1,110.0,7796.17087900618,12160.500560246965,0.0,54,66,0.43,0.30384314587885186,0.3485193826995572,0.10589522563918895
1619473.8758166605,-2180019.413791975,22,2,67.0,3004.437929432849,3478.4546833781965,0.0,21,29,0.49,0.4252493378286003,0.2483097876890543,0.10559357279113067
1642473.8758166605,-2164019.413791975,40,1,92.0,1734.640562708102,10560.407280350337,0.0,44,45,0.43,0.35091406593104485,0.3006069070506598,0.1054871920001027
1622473.8758166605,-2175019.413791975,25,2,66.0,986.3210292870313,3869.647509273698,0.0,24,34,0.49,0.43385207140138426,0.24300448246888237,0.10542799807894598
1629473.8758166605,-2166019.413791975,30,2,76.0,3538.265729937413,8280.378410554486,0.0,31,43,0.49,0.40658437891374155,0.2590603901365736,0.10532990782483036
1623473.8758166605,-2146019.413791975,25,2,70.0,2821.2767311355583,5713.75830138593,0.0,25,63,0.49,0.42092013924204225,0.24973644595310962,0.10511909960439567
1646473.8758166605,-2141019.413791975,44,1,112.0,9612.706836417425,12740.60063450024,0.0,48,68,0.43,0.2996081911145924,0.3508318398174157,0.10511209291310036
1644473.8758166605,-2138019.413791975,42,1,116.0,9951.498986855857,14652.66019984716,0.0,46,71,0.43,0.30059492804068105,0.34962352093995447,0.10509505711827516
1608473.8758166605,-2186019.413791975,14,2,74.0,3692.326893840409,9471.07567776246,3323.8314366302875,10,23,0.49,0.4351501025715408,0.24135305861163842,0.10502480821080956
1638473.8758166605,-2159019.413791975,37,1,89.0,4602.9470877037,7218.658115004459,0.0,40,50,0.43,0.339162156976472,0.3092261706765005,0.10487781504021658
1641473.8758166605,-2168019.413791975,40,2,73.0,535.255747136434,6461.324672290363,0.0,43,41,0.49,0.40776550708221876,0.2570592739148548,0.10481990517807772
1697473.8758166605,-2161019.413791975,84,3,52.0,6252.954970019332,8105.91214471167,1795.2963886525156,99,48,1.0,0.5964040959689116,0.17569962837199782,0.1047879780212751
1628473.8758166605,-2167019.413791975,29,2,74.0,3088.3364040831816,7814.8797898955,0.0,30,42,0.49,0.4115552024221814,0.2543766217083752,0.10469002203866103
1632473.8758166605,-2139019.413791975,33,1,107.0,7837.356784763048,14922.25925995014,0.0,34,70,0.43,0.32627238703874817,0.32071079439362477,0.10463907643590113
1699473.8758166605,-2161019.413791975,85,3,54.0,6873.694565961704,9018.839347004276,2681.899259634416,101,48,1.0,0.5862529990998222,0.17837384009647886,0.10457219871751285
1657473.8758166605,-2156019.413791975,52,1,101.0,4785.254150595831,10120.810272058874,0.0,59,53,0.43,0.31417324506788724,0.3327641575490725,0.1045455952194738
1697473.8758166605,-2162019.413791975,84,3,54.0,7203.570869585146,9046.444276801769,2691.6689882402457,99,47,1.0,0.5863328604306443,0.17827140566340263,0.10452638321561462
1698473.8758166605,-2160019.413791975,85,3,51.0,5612.708868424702,7641.3542698224,1342.2252245557384,100,49,1.0,0.5995314601421936,0.1742985112002016,0.10449744092046735
1648473.8758166605,-2171019.413791975,45,1,88.0,550.9938650886248,8416.81942664468,0.0,50,38,0.43,0.34918574686866555,0.299220971153451,0.10448369829098521
1658473.8758166605,-2152019.413791975,53,1,90.0,966.6444722594694,7115.292120028798,0.0,60,57,0.43,0.33324289180417094,0.3132768378444975,0.10439727937856669
1656473.8758166605,-2161019.413791975,51,1,106.0,6472.206746799859,11489.978207253298,0.0,58,48,0.43,0.30654592392749647,0.3402482958490741,0.10430172821581059
1699473.8758166605,-2162019.413791975,85,3,56.0,7824.310465527518,9872.781042977094,3578.2718592221454,101,47,1.0,0.5762428013526959,0.18097052700708227,0.1042829634448348
1630473.8758166605,-2165019.413791975,31,2,77.0,3937.5539951301394,8947.457019367934,0.0,32,44,0.49,0.4019892024284365,0.2592875737311425,0.10423080496378638
1698473.8758166605,-2162019.413791975,85,3,55.0,7513.940667556331,9415.677340899256,3134.970423731196,100,47,1.0,0.5795110646479408,0.17979825179570996,0.10419507631997041
1642473.8758166605,-2165019.413791975,40,1,90.0,2343.0014496648746,9574.610233169044,0.0,44,44,0.43,0.34740355959616814,0.2995673196991654,0.10407075320217336
1653473.8758166605,-2168019.413791975,49,1,100.0,749.0048437527951,14222.397214438804,0.0,55,41,0.43,0.3412455615088091,0.30406459772990674,0.10376069438729218
1642473.8758166605,-2166019.413791975,40,1,87.0,1580.7913710779596,8592.09638605936,0.0,44,43,0.43,0.35180184253439456,0.2948762174168288,0.1037379966068131
1651473.8758166605,-2170019.413791975,48,1,94.0,531.487359436421,11568.226163576091,0.0,53,39,0.43,0.344158914803818,0.3012740396098064,0.10368614653067346
1643473.8758166605,-2169019.413791975,41,1,82.0,498.1086812732727,6054.28113363306,0.0,45,40,0.43,0.356336236535067,0.2908188902127038,0.1036293088516997
1647473.8758166605,-2171019.413791975,44,1,85.0,240.62406711742327,7514.35473568418,0.0,49,38,0.43,0.35265413322745137,0.2937715744405556,0.10359975995119786
1641473.8758166605,-2135019.413791975,40,1,121.0,10826.9040351083,16999.428439818905,0.0,43,74,0.43,0.2984477598246545,0.34710533472382515,0.10359280957151247
1730473.8758166605,-2150019.413791975,110,3,62.0,303.6875361412143,12562.007163905744,6564.145164388856,132,59,1.0,0.555522518529306,0.1864237569470713,0.10356259497293226
1654473.8758166605,-2144019.413791975,50,1,106.0,6800.198337857142,11831.83750241855,0.0,56,65,0.43,0.30629203944111244,0.33800380297463434,0.10352787415195269
1640473.8758166605,-2160019.413791975,39,1,87.0,2584.99639122087,8089.895935953591,0.0,42,49,0.43,0.34766268033518016,0.2975824263486115,0.1034583039650046
1620473.8758166605,-2178019.413791975,23,2,67.0,2615.602708877902,4864.778945261501,0.0,22,31,0.49,0.42614079355333173,0.24255665223443088,0.10336328426481989
1625473.8758166605,-2171019.413791975,27,2,68.0,265.7092238659664,6932.531188219693,0.0,27,38,0.49,0.43501159189351574,0.2374678186450168,0.10330125381224944
1634473.8758166605,-2161019.413791975,34,2,82.0,5542.186751698849,10583.211567367009,0.0,36,48,0.49,0.3856028882500939,0.26781642010372425,0.1032707851127966
1641473.8758166605,-2162019.413791975,40,1,87.0,420.74799321870455,9901.862182474502,0.0,43,47,0.43,0.35849579626156125,0.28781827890630857,0.10318164307514921
1642473.8758166605,-2170019.413791975,40,2,70.0,885.1432460215259,4735.816409897043,0.0,44,39,0.49,0.4054647830602754,0.2539765455989644,0.10297854496368224
1658473.8758166605,-2150019.413791975,53,1,88.0,1033.0652458463542,6618.659895400195,0.0,60,59,0.43,0.33288345529203833,0.3090220947156974,0.1028683426505449
1657473.8758166605,-2147019.413791975,52,1,94.0,3981.017497269254,7920.703657022521,0.0,59,62,0.43,0.31854758247986414,0.3225109241929332,0.1027350752250056
1729473.8758166605,-2151019.413791975,109,3,61.0,212.59262925868128,12431.67913507442,7017.216328485634,131,58,1.0,0.5603379551195623,0.18331109261253775,0.10271616278524211
1604473.8758166605,-2154019.413791975,11,2,71.0,2009.927522727177,11020.31158758853,2317.340143566832,6,55,0.49,0.4533030439158013,0.22643829475711325,0.10264516827250286
1631473.8758166605,-2164019.413791975,32,2,78.0,4440.178477069235,9774.932613828916,0.0,33,45,0.49,0.39671364269392606,0.2586572027611417,0.10261284111639395
1699473.8758166605,-2160019.413791975,85,3,51.0,5923.078666395888,8197.994926296138,1785.526660046689,101,49,1.0,0.5962631968469486,0.172044632797795,0.10258388275237264
1606473.8758166605,-2185019.413791975,12,2,73.0,4592.268700862946,10071.66534102045,2425.771111014055,8,24,0.49,0.4321430431165538,0.23686749360306056,0.10236063950101744
1643473.8758166605,-2171019.413791975,41,2,69.0,562.0926183490728,4353.876252895012,0.0,45,38,0.49,0.40563885147567286,0.2519806445833507,0.1022131392628901
1700473.8758166605,-2161019.413791975,86,3,54.0,7184.06436393289,9599.806711685227,3125.2006951253657,102,48,1.0,0.579429950830159,0.17593774340467858,0.10194359801014204
1658473.8758166605,-2153019.413791975,53,1,90.0,1966.4993313123807,7552.33364759042,0.0,60,56,0.43,0.3278321697699462,0.3108405410838807,0.10190352903599273
1642473.8758166605,-2167019.413791975,40,1,83.0,877.6208048478122,7614.136818941675,0.0,44,42,0.43,0.355859441864289,0.2863463277716735,0.10189904438071648
1601473.8758166605,-2156019.413791975,8,2,69.0,1483.2773500179323,10929.901125960883,2586.0004068034063,3,53,0.49,0.4630102216287548,0.22004188632010543,0.1018816425526813
1644473.8758166605,-2170019.413791975,42,1,81.0,815.2616907141972,5760.434133148143,0.0,46,39,0.43,0.352810484068001,0.28874656877863164,0.10187281670376337
1610473.8758166605,-2152019.413791975,15,2,64.0,2062.322090875645,5530.849326489922,203.20984781689185,12,57,0.49,0.44529876779500555,0.22874727388461918,0.10186087919728758
1630473.8758166605,-2140019.413791975,31,1,98.0,6916.134387725207,13214.240964786864,0.0,32,69,0.43,0.33483819301468726,0.30410284742910804,0.10182524792378367
1646473.8758166605,-2171019.413791975,44,1,82.0,69.74573085378066,6639.894948465317,0.0,48,38,0.43,0.3536213037654106,0.2878445534530247,0.10178796627383101
1649473.8758166605,-2171019.413791975,46,1,88.0,861.3636630598263,9339.174022780997,0.0,51,38,0.43,0.34573449896374514,0.29419354660748687,0.10171285843470668
1614473.8758166605,-2151019.413791975,18,2,60.0,318.0950399434024,2982.8414918962635,0.0,16,58,0.49,0.45226646836425155,0.22420884450046139,0.10140214227825331
1633473.8758166605,-2138019.413791975,33,1,105.0,8097.603358129599,15350.2026148186,0.0,35,71,0.43,0.32472035400137306,0.3119330248223481,0.10129100224503196
1641473.8758166605,-2169019.413791975,40,2,70.0,1186.8584826488054,5468.059592851665,0.0,43,40,0.49,0.40348082108705074,0.25080173113631926,0.10119368840893583
1657473.8758166605,-2157019.413791975,52,1,100.0,5644.801835221346,10558.50491260284,0.0,59,52,0.43,0.3094980644743603,0.3267584211953899,0.10113109891067096
1656473.8758166605,-2162019.413791975,51,1,102.0,5521.590847234048,12123.092319411928,0.0,58,47,0.43,0.3117426814652424,0.32340885589051854,0.10082034394491642
1696473.8758166605,-2161019.413791975,83,3,49.0,5942.585172048146,7803.139494020336,1351.9949531615655,98,48,1.0,0.6033267864122104,0.16696571882131045,0.10073489057746594
1637473.8758166605,-2135019.413791975,36,1,114.0,10052.569789410623,17105.287108273,0.0,39,74,0.43,0.3087134399609948,0.3262773865383686,0.10072621437974294
1696473.8758166605,-2162019.413791975,83,3,51.0,6893.20107161396,8776.179596990667,2248.367552749296,98,47,1.0,0.5931945130828019,0.1697117350298356,0.10067207002546083
1623473.8758166605,-2174019.413791975,25,2,64.0,1350.9801202610045,4555.424350800946,0.0,25,35,0.49,0.4312821201916564,0.23292222013461,0.10045518893940232
1626473.8758166605,-2170019.413791975,28,2,67.0,676.8517555982403,7045.299993443637,0.0,28,39,0.49,0.43019334129708936,0.23350766326643344,0.10045344187906262
1650473.8758166605,-2142019.413791975,47,1,106.0,8740.96077863371,12425.98111485377,0.0,52,67,0.43,0.30008555335046744,0.33410292584955825,0.10025946137957488
1600473.8758166605,-2157019.413791975,7,2,69.0,2764.6768437830488,10940.57332623906,2412.752199669467,2,52,0.49,0.45517502291265416,0.22025387196338392,0.10025406121753407
1602473.8758166605,-2155019.413791975,9,2,67.0,181.00036652995607,11100.8708009664,2759.248613937346,4,54,0.49,0.4709224336012833,0.21271789314895864,0.10017362791224535
1655473.8758166605,-2165019.413791975,51,1,100.0,2980.1129465078207,13658.593354253326,0.0,57,44,0.43,0.3256362471458145,0.3075567487589629,0.10015162545023681
1629473.8758166605,-2167019.413791975,30,2,70.0,2644.084411428813,7356.168396114648,0.0,31,42,0.49,0.4127454968489989,0.24261538638748958,0.10013840819771623
1658473.8758166605,-2149019.413791975,53,1,87.0,2032.9201048992657,6587.586602071841,0.0,60,60,0.43,0.3274727332578136,0.30567792474331623,0.10010118551227003
1698473.8758166605,-2163019.413791975,85,3,55.0,8464.556567122148,10333.795147157649,4031.3430233189256,100,46,1.0,0.5695008669008145,0.17566406833481826,0.10004083920000291
1700473.8758166605,-2160019.413791975,86,3,51.0,6233.448464367075,8833.116468507671,2228.8280955376385,102,49,1.0,0.5893791107861445,0.16955682550911236,0.0999332510462821
1700473.8758166605,-2162019.413791975,86,3,55.0,8134.680263498704,10406.182357484038,4021.573294713096,102,47,1.0,0.5694807908741737,0.17543571567224103,0.09990727010860449
1714473.8758166605,-2163019.413791975,97,3,64.0,10675.508382811788,9597.288330846928,11124.165991174128,116,46,1.0,0.506251802860481,0.19724841773796387,0.09985736709122149
1632473.8758166605,-2163019.413791975,33,2,78.0,4873.74596033453,10725.746039150652,0.0,34,46,0.49,0.3919390111249329,0.2540635847201858,0.09957743015808523
1633473.8758166605,-2162019.413791975,33,2,80.0,5267.199408399604,11770.044544852648,0.0,35,47,0.49,0.3892651618536866,0.25540340186440735,0.0994196465647307
1658473.8758166605,-2154019.413791975,53,1,90.0,2919.4922382593068,8090.000314938739,0.0,60,55,0.43,0.322675041539393,0.3078433074634037,0.09933335202337794
1617473.8758166605,-2184019.413791975,21,2,61.0,63.34130018445871,4021.156030372364,1663.8309097576816,19,25,0.49,0.4482203267167377,0.221554103838415,0.09930505280788841
1645473.8758166605,-2139019.413791975,43,1,109.0,10048.341112776248,14069.129758069806,0.0,47,70,0.43,0.29859197889106137,0.3324651757870226,0.09927143475061166
1630473.8758166605,-2166019.413791975,31,2,71.0,3078.5776520858703,7975.307766064934,0.0,32,43,0.49,0.4078807245371448,0.24335854555324543,0.0992612598825635
1715473.8758166605,-2164019.413791975,98,3,67.0,11448.716302836934,10713.76268478451,12463.840026252805,117,45,1.0,0.4954245533653823,0.20026583715038718,0.09921661292457495
1628473.8758166605,-2168019.413791975,29,2,68.0,2184.7656848237457,6972.868346708998,0.0,30,41,0.49,0.4178094438898683,0.23729792419688855,0.09914531374492212
1606473.8758166605,-2153019.413791975,12,2,69.0,4244.88814236904,9288.877498325086,1875.431673196316,8,56,0.49,0.43473330497181445,0.22802171166031382,0.09912863231541835
1620473.8758166605,-2148019.413791975,23,2,63.0,1007.3052506267112,5263.100484019283,0.0,22,61,0.49,0.4375765429526563,0.22652134208665312,0.09912042577527372
1713473.8758166605,-2163019.413791975,96,3,63.0,10805.719945113924,9568.882803150822,10680.86455568318,115,46,1.0,0.5083032178286948,0.19488479083774685,0.09906056628869886
1616473.8758166605,-2185019.413791975,20,2,62.0,360.9832442291609,4766.365771803366,2625.502603087424,18,24,0.49,0.4480417380350325,0.22092397301596017,0.09898316084367542
1715473.8758166605,-2163019.413791975,98,3,64.0,10499.209926365627,9728.944881660378,11567.467426665078,117,46,1.0,0.5046305024348317,0.1961413539988008,0.09897891001666304
1638473.8758166605,-2161019.413791975,37,2,74.0,2928.5843184835544,9186.625457899325,0.0,40,48,0.49,0.39765510472109894,0.24808923330176744,0.09865395004879148
1627473.8758166605,-2169019.413791975,29,2,67.0,1721.0184523921523,6865.025308698911,0.0,29,40,0.49,0.421019361065998,0.2342557888737621,0.09862622255764265
1635473.8758166605,-2161019.413791975,35,2,77.0,4874.501969719518,10104.543390755916,0.0,37,48,0.49,0.3883048560548292,0.25376906827405066,0.09853976152732336
1714473.8758166605,-2164019.413791975,97,3,66.0,11672.263314723405,10594.35159228284,12020.538590761857,116,45,1.0,0.496523754606871,0.1983573657370304,0.09848914398967863
1697473.8758166605,-2163019.413791975,84,3,53.0,8154.186769150962,9998.52471161495,3588.041587827976,99,46,1.0,0.576261624892377,0.17086134745955467,0.09846083771834398
1699473.8758166605,-2163019.413791975,85,3,55.0,8774.926365093335,10751.936936108916,4474.644458809876,101,46,1.0,0.5662326036055695,0.17375194984785045,0.09838401894389269
1641473.8758166605,-2163019.413791975,40,1,84.0,362.8682240019892,10723.648766280416,0.0,43,46,0.43,0.35882978764866846,0.27361784926133514,0.09818223474733026
1621473.8758166605,-2177019.413791975,24,2,62.0,1242.6855283940008,4409.511691344255,0.0,23,32,0.49,0.4339741049582735,0.2262037381874635,0.0981665648181201
1639473.8758166605,-2160019.413791975,38,1,83.0,3237.478549331739,8083.871980588271,0.0,41,49,0.43,0.345517081975973,0.28393144454278196,0.09810316419964482
1640473.8758166605,-2166019.413791975,39,2,70.0,220.23360308070292,8430.271405669346,0.0,42,43,0.49,0.4117979125405225,0.23795835734510895,0.09799075482628758
1631473.8758166605,-2165019.413791975,32,2,72.0,3542.6383064902884,8780.53839208709,0.0,33,44,0.49,0.4028414266323897,0.24319511128242838,0.09796906557903622
1640473.8758166605,-2167019.413791975,39,2,69.0,484.9688316894391,7431.045361419561,0.0,42,42,0.49,0.410048787541326,0.23882944321855135,0.09793172362093694
1654473.8758166605,-2167019.413791975,50,1,97.0,1389.2509453474015,14805.242627761729,0.0,56,42,0.43,0.33602160607292675,0.2914408698617553,0.09793042916623786
1634473.8758166605,-2137019.413791975,34,1,104.0,8585.93028853089,15892.879512876198,0.0,36,72,0.43,0.32031826526209917,0.30546648990738523,0.09784649614283616
1653473.8758166605,-2143019.413791975,49,1,103.0,7765.570199959167,12615.04155321672,0.0,55,66,0.43,0.3025004637459681,0.3234410283967167,0.09784106108447964
1656473.8758166605,-2145019.413791975,51,1,95.0,5925.852873670013,9595.769672357892,0.0,58,64,0.43,0.30953269135875977,0.3160854418688727,0.09783877752099499
1650473.8758166605,-2171019.413791975,47,1,87.0,1171.7334610310302,10276.064110097375,0.0,52,38,0.43,0.34230038951269,0.2858018159608651,0.09783007292683826
1728473.8758166605,-2152019.413791975,108,3,58.0,329.50335207497415,12461.51147529344,7470.287492582413,130,57,1.0,0.563281926771526,0.17364545285718064,0.09781134526050689
1714473.8758166605,-2162019.413791975,97,3,60.0,9679.42289471494,8600.906984145062,10227.7933915864,116,47,1.0,0.5159733175304341,0.18955753645154597,0.09780663094580036
1713473.8758166605,-2164019.413791975,96,3,65.0,11791.47298639936,10568.626233145482,11577.237155270908,115,45,1.0,0.49861925103774757,0.1960707092963225,0.09776463021977226
1628473.8758166605,-2141019.413791975,29,1,87.0,4999.7076450633085,11464.071608090824,0.0,30,68,0.43,0.3495507493562124,0.2793999967243082,0.09766447822510523
1701473.8758166605,-2161019.413791975,87,3,53.0,7494.434161904077,10245.63881055549,3568.502130616316,103,48,1.0,0.5726467594299502,0.17009194775511646,0.09740260268709584
1712473.8758166605,-2163019.413791975,96,3,62.0,11025.323496763282,9644.640630705764,10237.56312019223,114,46,1.0,0.5061458483737924,0.19212610875090488,0.09724383230848226
1657473.8758166605,-2158019.413791975,52,1,98.0,6404.061303179006,10882.63728014892,0.0,59,51,0.43,0.30536836324481914,0.318255758620424,0.09718524010315711
1640473.8758166605,-2168019.413791975,39,2,68.0,1236.2877717799656,6432.059884182059,0.0,42,41,0.49,0.40508476840647806,0.23957573351031503,0.09704848052483807
1730473.8758166605,-2151019.413791975,110,3,58.0,789.4067575539129,11773.084990858082,7460.517763976584,132,58,1.0,0.5511874713792851,0.17600822846483707,0.09701353038948106
1645473.8758166605,-2171019.413791975,43,1,77.0,380.1155288249821,5806.107367213526,0.0,47,38,0.43,0.35358102498687105,0.27426964907721424,0.09697654364351084
1640473.8758166605,-2161019.413791975,39,1,82.0,1834.076733095032,9087.84613732872,0.0,42,48,0.43,0.3520165453380065,0.2754113918326448,0.09694936669965969
1713473.8758166605,-2162019.413791975,96,3,59.0,9822.847442339713,8569.19924759252,9784.49195609545,115,47,1.0,0.5179588864170351,0.18709360419797105,0.09690679488613062
1716473.8758166605,-2164019.413791975,99,3,66.0,11189.018907326245,10923.787624759832,12907.141461743757,118,45,1.0,0.4946448200638826,0.19586032647588034,0.09688129594731514
1731473.8758166605,-2149019.413791975,110,3,59.0,1260.0742824404515,12847.622420299946,6111.0740002920775,133,60,1.0,0.546986760716791,0.1769582382850737,0.0967938135417025
1643473.8758166605,-2136019.413791975,41,1,112.0,10872.00997619019,16319.251164001444,0.0,45,73,0.43,0.29676074462034907,0.326006095098086,0.09674581153208033
1696473.8758166605,-2163019.413791975,83,3,51.0,7843.816971179775,9754.674298721133,3144.740152337026,98,46,1.0,0.5830622397533937,0.16566244595887086,0.09659151678380479
1716473.8758166605,-2163019.413791975,99,3,63.0,10215.40249836268,9959.758717728091,12010.768862156028,118,46,1.0,0.5040220135837246,0.19163374557933938,0.09658762631748981
1640473.8758166605,-2164019.413791975,39,2,72.0,564.5712176475068,10429.168595472427,0.0,42,45,0.49,0.4095228487608824,0.23584285357571183,0.09658303725622117
1640473.8758166605,-2165019.413791975,39,2,71.0,924.0893232108184,9429.661541275873,0.0,42,44,0.49,0.4071474863680143,0.23696276750369286,0.09647879515193673
1642473.8758166605,-2171019.413791975,40,2,65.0,1311.2249227385978,3818.234704477852,0.0,44,38,0.49,0.40266303577848755,0.23952958649581244,0.09644971045716966
1632473.8758166605,-2164019.413791975,33,2,73.0,3989.539750933962,9725.748040452982,0.0,34,45,0.49,0.3979479408732016,0.24229900360191814,0.09642238955901179
1611473.8758166605,-2187019.413791975,16,2,65.0,1590.0090012695243,8124.133444025989,4435.984764123959,13,22,0.49,0.44685816947901735,0.21566623149643172,0.09637221742493347
1715473.8758166605,-2165019.413791975,98,3,68.0,12406.159796157466,11701.15606345699,13360.212625840535,117,44,1.0,0.48614164989595965,0.1981489294232954,0.09632844747495889
1637473.8758166605,-2161019.413791975,36,2,73.0,3617.895286963096,9396.63010061084,0.0,39,48,0.49,0.39491144658389943,0.24378712851986992,0.09627432758231684
1644473.8758166605,-2172019.413791975,42,2,65.0,239.5578596123548,4414.127295717252,0.0,46,37,0.49,0.405789232397545,0.2371304977395518,0.0962250026557805
1641473.8758166605,-2170019.413791975,40,2,66.0,1718.761203621914,4477.793530435059,0.0,43,39,0.49,0.3999832358021254,0.24051839286154125,0.09620332504668609
1656473.8758166605,-2163019.413791975,51,1,97.0,4570.974947668238,12803.090859898371,0.0,58,46,0.43,0.3169394390029883,0.3034699855608661,0.09618160697790586
1624473.8758166605,-2144019.413791975,26,2,66.0,2316.1478901744467,7663.063997638675,0.0,26,65,0.49,0.4225850570249217,0.22749706651961604,0.09613686082819435
1636473.8758166605,-2161019.413791975,36,2,74.0,4283.406774543962,9705.62863454436,0.0,38,48,0.49,0.39045154808579136,0.24571038521648123,0.09593800028853124
1609473.8758166605,-2152019.413791975,14,2,62.0,2825.49212358362,6489.593965644134,818.366525321346,11,57,0.49,0.44155915760177195,0.21703307495720497,0.09583294174982565
1642473.8758166605,-2135019.413791975,40,1,113.0,11236.71544042398,17119.520943546933,0.0,44,74,0.43,0.2960829701655723,0.32331567988449883,0.09572826680130378
1616473.8758166605,-2150019.413791975,20,2,58.0,431.35051302754414,3775.3759537830506,0.0,18,59,0.49,0.4475347520053871,0.21388806127647522,0.09572234046028039
1655473.8758166605,-2144019.413791975,51,1,97.0,6895.397735121046,10946.7075579235,0.0,57,65,0.43,0.30423245435532886,0.31462331063830695,0.09571862199289118
1631473.8758166605,-2166019.413791975,32,2,68.0,2620.1874146576392,7787.579938911347,0.0,33,43,0.49,0.40913928375821323,0.23386647335789104,0.0956839614047068
1658473.8758166605,-2155019.413791975,53,1,89.0,3884.704308221065,8709.676610924851,0.0,60,54,0.43,0.3174517892169623,0.3010068105286117,0.09555515056879896
1714473.8758166605,-2165019.413791975,97,3,67.0,12669.529689179104,11591.920807890348,12916.911190349589,116,44,1.0,0.48679071481764014,0.19627832967465203,0.0955464684055363
1716473.8758166605,-2165019.413791975,99,3,68.0,12166.915797089,11893.75796064269,13803.514061331489,118,44,1.0,0.4852263999414048,0.19677367354665715,0.09547978121828969
1701473.8758166605,-2160019.413791975,87,3,50.0,6543.818262338261,9531.042560017537,2672.1295310285886,103,49,1.0,0.5825348815947945,0.16361364352108865,0.0953106544558503
1630473.8758166605,-2167019.413791975,31,2,66.0,2195.672574858171,7010.997134036982,0.0,32,42,0.49,0.4139363683560918,0.23016270371279526,0.09527271370589364
1715473.8758166605,-2162019.413791975,98,3,59.0,9560.00591908524,8747.572586431641,10671.09482707735,117,47,1.0,0.5137365647753274,0.18531315077671526,0.09520214148772198
1638473.8758166605,-2160019.413791975,37,1,81.0,3736.4537345471726,8200.704612563597,0.0,40,49,0.43,0.34423397061363253,0.27650356572242596,0.09518192031745819
1599473.8758166605,-2158019.413791975,7,2,67.0,3957.989627110204,11132.365013344928,2239.5039925355272,1,51,0.49,0.44608930029265303,0.2133349576120435,0.09516644196911928
1647473.8758166605,-2141019.413791975,44,1,102.0,9668.16934188743,13025.772143870036,0.0,49,68,0.43,0.2992942736079915,0.31770591486704,0.09508756101109311
1657473.8758166605,-2146019.413791975,52,1,89.0,4979.2319965469815,8266.025940631172,0.0,59,63,0.43,0.31311817683003834,0.3034524707595031,0.09501648439878613
1624473.8758166605,-2173019.413791975,26,2,62.0,1538.9872031506577,5525.360638520557,0.0,26,36,0.49,0.4280376804070473,0.22191862724537098,0.09498953444522476
1712473.8758166605,-2162019.413791975,96,3,58.0,10063.752593349494,8653.713107098314,9341.1905206045,114,47,1.0,0.5155922515861603,0.1842150762823838,0.09497986595655053
1639473.8758166605,-2134019.413791975,38,1,113.0,11235.795523616023,17934.413177109673,0.0,41,75,0.43,0.29892165914013746,0.31761215165979173,0.09494115133721391
